,Unnamed: 0,Unnamed: 0.1,clave_ct,nom_turno,nombre_ct,domicilio,localidad_inegi,nombre_localidad,colonia,nombre_colonia,municipio_clave_inegi,nombre_municipio,sostenimiento,nivel,programa,deserciin_intracurricular,reprobaciin,reprobaciin__con_regularizados,eficiencia_terminal
3579,3579,3579,14PJN0794M,MATUTINO,BAMBI,ENCINO_1,1,CIUDAD_GUZMAN,0,0,23,ZAPOTLAN_EL_GRANDE,PARTICULAR,PREESCOLAR,GENERAL,,,,
3580,3580,3580,14PJN0795L,MATUTINO,GIOVANNI_ANTONIO_FARINA,MARIANO_ESCOBEDO_78,1,SAYULA,9000,SAYULA,82,SAYULA,PARTICULAR,PREESCOLAR,GENERAL,,,,
3581,3581,3581,14PJN0782H,MATUTINO,MAGDALENA_VARGAS,JUAREZ_1,1,UNION_DE_SAN_ANTONIO,9000,UNION_DE_SAN_ANTONIO,109,UNION_DE_SAN_ANTONIO,PARTICULAR,PREESCOLAR,GENERAL,,,,
3582,3582,3582,14PJN0781I,MATUTINO,COLEGIO_TERESA_DE_AVILA,BOULEVARD_TERESA_DE_AVILA_200,1,LAGOS_DE_MORENO,9040,LA_FORESTAL,53,LAGOS_DE_MORENO,PARTICULAR,PREESCOLAR,GENERAL,,,,
3583,3583,3583,14PJN0769N,MATUTINO,MELANIE_KLEIN,AVENIDA_CONSTITUCION_1917_3685,1,TLAQUEPAQUE,9050,REVOLUCION,98,SAN_PEDRO_TLAQUEPAQUE,PARTICULAR,PREESCOLAR,GENERAL,,,,
3584,3584,3584,14PJN0768O,MATUTINO,MAHATMA_GANDHI,BATALLA_DE_TORREON_3226,1,TLAQUEPAQUE,0,0,98,SAN_PEDRO_TLAQUEPAQUE,PARTICULAR,PREESCOLAR,GENERAL,,,,
3585,3585,3585,14PJN0767P,MATUTINO,FANTASIA,JOSEFA_ORTIZ_DE_DOMINGUEZ_353,14,SANTA_ANITA,9001,ESPAAA,98,SAN_PEDRO_TLAQUEPAQUE,PARTICULAR,PREESCOLAR,GENERAL,,,,
3586,3586,3586,14PJN0766Q,MATUTINO,IGNACIO_LUIS_VALLARTA,CAMINO_REAL_DE_COLIMA_506,25,SAN_AGUSTIN,0,0,97,TLAJOMULCO_DE_ZUAIGA,PARTICULAR,PREESCOLAR,GENERAL,,,,
3587,3587,3587,14DJN5721X,MATUTINO,GABRIELA_MISTRAL,CONOCIDO,4,LA_CAAADA,0,0,44,IXTLAHUACAN_DE_LOS_MEMBRILLOS,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
3588,3588,3588,14PJN0770C,MATUTINO,COPILLI,JESUS_490,1,TONALA,9025,LA_PROVIDENCIA,101,TONALA,PARTICULAR,PREESCOLAR,GENERAL,,,,
3589,3589,3589,14PJN0771B,MATUTINO,ARCO_IRIS,SAN_MARCOS_EVAGELISTAS_4118,1,TLAQUEPAQUE,9069,LOMAS_DE_SAN_MIGUEL,98,SAN_PEDRO_TLAQUEPAQUE,PARTICULAR,PREESCOLAR,GENERAL,,,,
3590,3590,3590,14PJN0772A,MATUTINO,MUNDO_MAGICO,AVENIDA_CONSTITUCION_DE_1917_3355,1,TLAQUEPAQUE,9050,REVOLUCION,98,SAN_PEDRO_TLAQUEPAQUE,PARTICULAR,PREESCOLAR,GENERAL,,,,
3591,3591,3591,14PJN0773Z,DISCONTINUO,EL_PEQUEAO_MUNDO,TEATRO_DE_LAS_AMERICAS_77,1,TLAQUEPAQUE,9004,CERRO_DEL_CUATRO,98,SAN_PEDRO_TLAQUEPAQUE,PARTICULAR,PREESCOLAR,GENERAL,,,,
3592,3592,3592,14PJN0792O,MATUTINO,MONTESSORI_CASA_DEI_BAMBINI_DE_PUERTO_VALLARTA,INDUSTRIA_160,1,PUERTO_VALLARTA,9100,VILLA__LAS_FLORES,67,PUERTO_VALLARTA,PARTICULAR,PREESCOLAR,GENERAL,,,,
3593,3593,3593,14PJN0793N,MATUTINO,GENESIS,AVENIDA_ACUEDUCTO_1210,1,ZAPOPAN,9139,GIRASOLES_ELITE,120,ZAPOPAN,PARTICULAR,PREESCOLAR,GENERAL,,,,
3594,3594,3594,14PJN0798I,MATUTINO,GUADALAJARA,AVENIDA_XOCHITL_311,1,ZAPOPAN,6070,PRADOS_TEPEYAC,120,ZAPOPAN,PARTICULAR,PREESCOLAR,GENERAL,,,,
3595,3595,3595,14PJN0796K,MATUTINO,ALBERTO_CAMUS,LEY_3080,1,GUADALAJARA,9018,RESIDENCIAL_JUAN_MANUEL,39,GUADALAJARA,PARTICULAR,PREESCOLAR,GENERAL,,,,
3596,3596,3596,14PJN0832Z,MATUTINO,ANTOINE_DE_SAINT_EXUPERY,LINCOLN_155,1,GUADALAJARA,9455,VALLARTA_NORTE,39,GUADALAJARA,PARTICULAR,PREESCOLAR,GENERAL,,,,
3597,3597,3597,14PJN0826O,MATUTINO,SAYULA,VENUSTIANO_CARRANZA_154_6_B,1,SAYULA,9035,SAN_MIGUEL,82,SAYULA,PARTICULAR,PREESCOLAR,GENERAL,,,,
3598,3598,3598,14PJN0810N,MATUTINO,MEXICO,CONSTITUCION_145,1,TECOLOTLAN,0,0,88,TECOLOTLAN,PARTICULAR,PREESCOLAR,GENERAL,,,,
3599,3599,3599,14PJN0825P,MATUTINO,POPOL_VUH,LOMA_DE_LA_SOLEDAD_63,1,TONALA,9017,FLORES_MAGON,101,TONALA,PARTICULAR,PREESCOLAR,GENERAL,,,,
3600,3600,3600,14PJN0827N,MATUTINO,NUEVA_GALICIA,SAN_MARTIN_327,1,TLAQUEPAQUE,9058,LA_GUADALUPANA,98,SAN_PEDRO_TLAQUEPAQUE,PARTICULAR,PREESCOLAR,GENERAL,,,,
3601,3601,3601,14PJN0816H,MATUTINO,OCTAVIO_PAZ,MEXICO_69,1,TEQUILA,9000,TEQUILA,94,TEQUILA,PARTICULAR,PREESCOLAR,GENERAL,,,,
3602,3602,3602,14PJN0801F,MATUTINO,KUWIWI,BEETHOVEN_5512,1,ZAPOPAN,9017,LA_ESTANCIA,120,ZAPOPAN,PARTICULAR,PREESCOLAR,GENERAL,,,,
3603,3603,3603,14PJN0805B,MATUTINO,INSTITUTO_DEL_SABER,AVENIDA_B_588,1,ZAPOPAN,9225,SEATTLE,120,ZAPOPAN,PARTICULAR,PREESCOLAR,GENERAL,,,,
3604,3604,3604,14PJN0806A,MATUTINO,JEAN_PIAGET,RIO_BLANCO_731,1,ZAPOPAN,9006,MIRADOR_DE_SAN_ISIDRO,120,ZAPOPAN,PARTICULAR,PREESCOLAR,GENERAL,,,,
3605,3605,3605,14PJN0808Z,MATUTINO,IRENE_ROBLEDO_GARCIA,AVENIDA_CENTRAL_180,1,ZAPOPAN,642,CIUDAD_GRANJA,120,ZAPOPAN,PARTICULAR,PREESCOLAR,GENERAL,,,,
3606,3606,3606,14PJN0818F,MATUTINO,MARTHA_SORZANO_MARTINEZ,AVENIDA_NACIONES_UNIDAS_5546,1,ZAPOPAN,9349,VALLARTA_UNIVERSIDAD,120,ZAPOPAN,PARTICULAR,PREESCOLAR,GENERAL,,,,
3607,3607,3607,14PJN0819E,MATUTINO,TRIGO_Y_MIEL,CIRCUITO_DE_LAS_FLORES_ORIENTE_2109,1,ZAPOPAN,9021,BUGAMBILIAS,120,ZAPOPAN,PARTICULAR,PREESCOLAR,GENERAL,,,,
3608,3608,3608,14PJN0821T,MATUTINO,FRIEDRICH_FROEBEL,TULIPAN_859,1,ZAPOPAN,9107,CIUDAD_DE_LOS_NIAOS,120,ZAPOPAN,PARTICULAR,PREESCOLAR,GENERAL,,,,
3609,3609,3609,14PJN0822S,MATUTINO,CENTRO_EDUCATIVO_PATRIA_LIBERTAD_E_INTEGRACION,AVENIDA_NACIONES_UNIDAS_6970,1,ZAPOPAN,9118,LOMAS_DEL_VALLE,120,ZAPOPAN,PARTICULAR,PREESCOLAR,GENERAL,,,,
3610,3610,3610,14PJN0830A,MATUTINO,LEONARDO_DA_VINCI,GRIEGOS_134,1,ZAPOPAN,9008,ALTAMIRA,120,ZAPOPAN,PARTICULAR,PREESCOLAR,GENERAL,,,,
3611,3611,3611,14PJN0831Z,MATUTINO,CENTRO_DE_EDUCACION_KIN,SAN_LUIS_GONZAGA_4737,1,ZAPOPAN,9282,JARDINES_DE_GUADALUPE,120,ZAPOPAN,PARTICULAR,PREESCOLAR,GENERAL,,,,
3612,3612,3612,14PJN0837U,MATUTINO,ABRAHAM_LINCOLN,IGNACIO_ALLENDE_339,1,PUERTO_VALLARTA,9096,INDEPENDENCIA,67,PUERTO_VALLARTA,PARTICULAR,PREESCOLAR,GENERAL,,,,
3613,3613,3613,14DJN1856K,MATUTINO,JUAN_DE_LA_BARRERA,PALMAS,1,ZAPOPAN,9179,DEL_FRESNO,120,ZAPOPAN,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
3614,3614,3614,14DJN1869O,MATUTINO,AURORA_SANCHEZ_GUTIERREZ_ROVELO,AVENIDA_GUADALUPE,1,ZAPOPAN,9036,VALLE_DE_SAN_NICOLAS,120,ZAPOPAN,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
3615,3615,3615,14PJN0864R,MATUTINO,IGNACIO_L_VALLARTA,FRESNO_15,1,ZAPOPAN,642,CIUDAD_GRANJA,120,ZAPOPAN,PARTICULAR,PREESCOLAR,GENERAL,,,,
3616,3616,3616,14PJN0866P,MATUTINO,COLEGIO_CAMELOT,PIOTR_ILICH_TCHAIKOVSKI_435,1,ZAPOPAN,9017,LA_ESTANCIA,120,ZAPOPAN,PARTICULAR,PREESCOLAR,GENERAL,,,,
3617,3617,3617,14PJN0867O,MATUTINO,ANA_SULLIVAN,RIO_TUXPAN_1516,1,ZAPOPAN,9051,LAS_AGUILAS,120,ZAPOPAN,PARTICULAR,PREESCOLAR,GENERAL,,,,
3618,3618,3618,14PJN0869M,MATUTINO,INSTITUTO_ANGLO_FRANCES,AVENIDA_LAS_FUENTES_75,1,ZAPOPAN,9081,LAS_FUENTES,120,ZAPOPAN,PARTICULAR,PREESCOLAR,GENERAL,,,,
3619,3619,3619,14PJN0871A,MATUTINO,JUAN_PABLO_II,AVENIDA_YAQUIS_180,1,TEPATITLAN_DE_MORELOS,9340,LAS_COLONIAS,93,TEPATITLAN_DE_MORELOS,PARTICULAR,PREESCOLAR,GENERAL,,,,
3620,3620,3620,14DJN1602I,MATUTINO,JUAN_ENRIQUE_PESTALOZZI,CONOCIDO,50,EL_FARO,0,0,118,YAHUALICA_DE_GONZALEZ_GALLO,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
3621,3621,3621,14DJN1744G,VESPERTINO,MARIA_MONTESSORI,LIBERTAD_119,1,LAGOS_DE_MORENO,9027,CAAADA_DE_RICOS,53,LAGOS_DE_MORENO,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
3622,3622,3622,14DJN1831B,VESPERTINO,ESTEFANIA_CASTAAEDA_NUAEZ,MESA_DE_LOS_CABALLOS_240,1,LAGOS_DE_MORENO,9088,LOMAS_DEL_VALLE,53,LAGOS_DE_MORENO,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
3623,3623,3623,14EJN0507X,MATUTINO,MARIA_MONTESSORI,ISLA_NAVIDAD_46,2,EL_AGUACATE,0,0,22,CIHUATLAN,ESTATAL,PREESCOLAR,GENERAL,,,,
3624,3624,3624,14PJN0858G,MATUTINO,TEPEYAC,LEANDRO_VALLE_46,1,AUTLAN_DE_NAVARRO,0,0,15,AUTLAN_DE_NAVARRO,PARTICULAR,PREESCOLAR,GENERAL,,,,
3625,3625,3625,14DJN5724U,MATUTINO,OCTAVIO_PAZ,CONOCIDO,12,EL_CAPULIN,0,0,16,AYOTLAN,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
3626,3626,3626,14DJN5725T,MATUTINO,EMILIANO_ZAPATA,CONOCIDO,2,ACAHUALES,0,0,16,AYOTLAN,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
3627,3627,3627,14DJN5726S,MATUTINO,ALVARO_OBREGON,CONOCIDO,49,LA_NOPALERA,0,0,16,AYOTLAN,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
3628,3628,3628,14DJN5728Q,MATUTINO,MIGUEL_HIDALGO_Y_COSTILLA,CONOCIDO,80,SAN_JOSE_DE_BETANIA,0,0,16,AYOTLAN,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
3629,3629,3629,14DJN5729P,MATUTINO,BENITO_JUAREZ,CONOCIDO,73,EL_ROSARIO,0,0,16,AYOTLAN,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
3630,3630,3630,14DJN5730E,MATUTINO,SOR_JUANA_INES_DE_LA_CRUZ,CONOCIDO,29,EL_FRAILE,0,0,16,AYOTLAN,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
3631,3631,3631,14PJN0900F,MATUTINO,SANTILLANA,FELIPE_ZETTER_3446,1,ZAPOPAN,6079,PASEOS_DEL_SOL,120,ZAPOPAN,PARTICULAR,PREESCOLAR,GENERAL,,,,
3632,3632,3632,14PJN0901E,MATUTINO,JAIME_TORRES_BODET,HUERTAS_129,32,SAN_SEBASTIAN_EL_GRANDE,9000,SAN_SEBASTIAN_EL_GRANDE,97,TLAJOMULCO_DE_ZUAIGA,PARTICULAR,PREESCOLAR,GENERAL,,,,
3633,3633,3633,14PJN0886C,MATUTINO,PILNEQUINI,MARIA_CRISTINA_PEAA_266,1,ZAPOPAN,9140,LA_HUERTA,120,ZAPOPAN,PARTICULAR,PREESCOLAR,GENERAL,,,,
3634,3634,3634,14EJN0509V,VESPERTINO,OVIDIO_DECROLY,CIRCUITO_INSURGENTES_NORTE,1,CIUDAD_GUZMAN,0,0,23,ZAPOTLAN_EL_GRANDE,ESTATAL,PREESCOLAR,GENERAL,,,,
3635,3635,3635,14DJN1629P,MATUTINO,ESTEFANIA_CASTAAEDA,PASO_DE_LOS_ARRIEROS_24,1,TUXPAN,9010,PASO_BLANCO,108,TUXPAN,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
3636,3636,3636,14DJN1611Q,VESPERTINO,MARIA_MONTESSORI,NICOLAS_BRAVO_88,1,TALA,0,0,83,TALA,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
3637,3637,3637,14PJN0914I,MATUTINO,JEFFERSON,INDEPENDENCIA_165,1,PUERTO_VALLARTA,9039,EL_PITILLAL,67,PUERTO_VALLARTA,PARTICULAR,PREESCOLAR,GENERAL,,,,
3638,3638,3638,14PJN0924P,MATUTINO,JUVENTUD,ITURBIDE_232,1,ATOTONILCO_EL_ALTO,9000,ATOTONILCO_EL_ALTO,13,ATOTONILCO_EL_ALTO,PARTICULAR,PREESCOLAR,GENERAL,,,,
3639,3639,3639,14PJN0925O,MATUTINO,NIAOS_HEROES,VICENTE_GUERRERO_72,1,ATOTONILCO_EL_ALTO,9116,SAN_FELIPE,13,ATOTONILCO_EL_ALTO,PARTICULAR,PREESCOLAR,GENERAL,,,,
3640,3640,3640,14PJN0906Z,MATUTINO,PASOS_CHIQUITOS,AVENIDA_AVILA_CAMACHO_2378,1,GUADALAJARA,9356,JARDINES_DEL_COUNTRY,39,GUADALAJARA,PARTICULAR,PREESCOLAR,GENERAL,,,,
3641,3641,3641,14PJN0909X,MATUTINO,NUEVA_INGLATERRA,AVENIDA_INGLATERRA_3311,1,GUADALAJARA,9112,VALLARTA_SUR,39,GUADALAJARA,PARTICULAR,PREESCOLAR,GENERAL,,,,
3642,3642,3642,14PJN0911L,VESPERTINO,ALEJANDRO_CASONA,MARCELINO_RENTERIA_3932,1,GUADALAJARA,9005,INSURGENTES,39,GUADALAJARA,PARTICULAR,PREESCOLAR,GENERAL,,,,
3643,3643,3643,14PJN0911L,MATUTINO,ALEJANDRO_CASONA,MARCELINO_RENTERIA_3932,1,GUADALAJARA,9005,INSURGENTES,39,GUADALAJARA,PARTICULAR,PREESCOLAR,GENERAL,,,,
3644,3644,3644,14PJN0912K,MATUTINO,TERESA_DE_AVILA,BELISARIO_DOMINGUEZ_142,1,GUADALAJARA,9444,BELISARIO_DOMINGUEZ,39,GUADALAJARA,PARTICULAR,PREESCOLAR,GENERAL,,,,
3645,3645,3645,14PJN0921S,MATUTINO,NUEVO_MILENIO,EFRAIN_GONZALEZ_LUNA_2171,1,GUADALAJARA,9014,OBRERA,39,GUADALAJARA,PARTICULAR,PREESCOLAR,GENERAL,,,,
3646,3646,3646,14DJN5733B,MATUTINO,BENITO_JUAREZ_GARCIA,CHALCHIHUAPAN_5,231,TESISTAN,9302,PRADOS_DE_SANTA_LUCIA,120,ZAPOPAN,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
3647,3647,3647,14DJN2011C,VESPERTINO,FRANCISCO_I_MADERO,20_DE_NOVIEMBRE_10,115,LA_ALAMEDA,0,0,97,TLAJOMULCO_DE_ZUAIGA,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
3648,3648,3648,14DJN2012B,MATUTINO,PILLI,LIBERTADORES,1,ZAPOPAN,9049,VILLA_DE_GUADALUPE,120,ZAPOPAN,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
3649,3649,3649,14PJN0904B,MATUTINO,ANTONIO_CASO_ZAPOPAN,SANTA_LAURA_5050,1,ZAPOPAN,9222,SANTA_MARGARITA,120,ZAPOPAN,PARTICULAR,PREESCOLAR,GENERAL,,,,
3650,3650,3650,14DJN1528R,VESPERTINO,RICARDO_FLORES_MAGON,AVENIDA_CONCEPCION,38,LA_UNION_DEL_CUATRO,9012,VILLAS_DE_LA_HACIENDA,97,TLAJOMULCO_DE_ZUAIGA,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
3651,3651,3651,14DJN1493S,MATUTINO,VICENTE_SUAREZ,AVENIDA_CONCEPCION,38,LA_UNION_DEL_CUATRO,9012,VILLAS_DE_LA_HACIENDA,97,TLAJOMULCO_DE_ZUAIGA,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
3652,3652,3652,14DJN1557M,VESPERTINO,FRANCISCO_VILLA,TOLEDO,822,HACIENDA_SANTA_FE,0,0,97,TLAJOMULCO_DE_ZUAIGA,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
3653,3653,3653,14PJN0926N,MATUTINO,CARLOS_GONZALEZ,JUAREZ_15,1,TONALA,0,0,101,TONALA,PARTICULAR,PREESCOLAR,GENERAL,,,,
3654,3654,3654,14PJN0928L,MATUTINO,PIZINTLI,JOSE_FIGUEROA_202,1,TLAQUEPAQUE,9080,NUEVA_SANTA_MARIA,98,SAN_PEDRO_TLAQUEPAQUE,PARTICULAR,PREESCOLAR,GENERAL,,,,
3655,3655,3655,14EJN1052V,VESPERTINO,IRENE_ROBLEDO_GARCIA,SAN_CAMILO,1,TLAQUEPAQUE,6002,PARQUES_DE_SANTA_CRUZ_DEL_VALLE,98,SAN_PEDRO_TLAQUEPAQUE,ESTATAL,PREESCOLAR,GENERAL,,,,
3656,3656,3656,14EJN1053U,VESPERTINO,JOSE_ROSAS_MORENO,FRANCISCO_I_MADERO_101,1,TLAQUEPAQUE,6010,TATEPOSCO,98,SAN_PEDRO_TLAQUEPAQUE,ESTATAL,PREESCOLAR,GENERAL,,,,
3657,3657,3657,14DJN2013A,MATUTINO,XOCHICALLI,PRADO_DE_LA_CRUZ_3039,9,COYULA,9001,PRADOS_DE_LA_CRUZ,101,TONALA,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
3658,3658,3658,14PJN0930Z,MATUTINO,PRIMAVERA,JANITZIO_15,1,EL_GRULLO,9000,EL_GRULLO,37,EL_GRULLO,PARTICULAR,PREESCOLAR,GENERAL,,,,
3659,3659,3659,14DJN5734A,MATUTINO,FEDERICO_FROEBEL,CONOCIDO,358,SAN_FRANCISCO,0,0,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
3660,3660,3660,14DJN5735Z,MATUTINO,MARIA_MONTESSORI,ZAPOTECAS_126,1,TEPATITLAN_DE_MORELOS,9340,LAS_COLONIAS,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
3661,3661,3661,14DJN5736Z,MATUTINO,LEONA_VICARIO,CONOCIDO,67,EL_SAUZ,0,0,1,ACATIC,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
3662,3662,3662,14DJN5738X,MATUTINO,JOSE_CLEMENTE_OROZCO,CONOCIDO,135,LAS_TINAJAS,0,0,118,YAHUALICA_DE_GONZALEZ_GALLO,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
3663,3663,3663,14DJN5740L,MATUTINO,JEAN_PIAGET,CONOCIDO,53,EL_RANERO,0,0,1,ACATIC,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
3664,3664,3664,14DJN5741K,MATUTINO,FRIDA_KAHLO,CONOCIDO,297,SANTA_BARBARA,0,0,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,PREESCOLAR,GENERAL,,,,
3665,3665,3665,14PJN0917F,MATUTINO,ANA_MARIA_CASILLAS,PEDRO_MORENO_430,1,TEPATITLAN_DE_MORELOS,9000,TEPATITLAN_DE_MORELOS,93,TEPATITLAN_DE_MORELOS,PARTICULAR,PREESCOLAR,GENERAL,,,,
3666,3666,3666,14PJN0918E,MATUTINO,IMAGINA,ANDRES_Z_BARBA_294,1,TEPATITLAN_DE_MORELOS,0,0,93,TEPATITLAN_DE_MORELOS,PARTICULAR,PREESCOLAR,GENERAL,,,,
3667,3667,3667,14PJN0919D,MATUTINO,JUAN_C_GONZALEZ,GUADALUPE_57,1,JALOSTOTITLAN,9000,JALOSTOTITLAN,46,JALOSTOTITLAN,PARTICULAR,PREESCOLAR,GENERAL,,,,
3668,3668,3668,14PJN0920T,MATUTINO,NUCLEO_DE_DESARROLLO_INFANTIL,HIDALGO_214,1,TEPATITLAN_DE_MORELOS,9000,TEPATITLAN_DE_MORELOS,93,TEPATITLAN_DE_MORELOS,PARTICULAR,PREESCOLAR,GENERAL,,,,
3669,3669,3669,14PJN0935V,MATUTINO,CENTRO_EDUCATIVO_MURALISTAS_MEXICANOS,VALLARTA_ORIENTE_139,1,TLAJOMULCO_DE_ZUAIGA,9000,TLAJOMULCO_DE_ZUAIGA,97,TLAJOMULCO_DE_ZUAIGA,PARTICULAR,PREESCOLAR,GENERAL,,,,
3670,3670,3670,14PJN0923Q,MATUTINO,COLEGIO_PEDRO_MORENO,LUIS_MORENO_340,1,LAGOS_DE_MORENO,9000,LAGOS_DE_MORENO,53,LAGOS_DE_MORENO,PARTICULAR,PREESCOLAR,GENERAL,,,,
3671,3671,3671,14PJN0936U,MATUTINO,INDIRA_GANDHI,JAMAICA_1505,1,PUERTO_VALLARTA,9069,LAZARO_CARDENAS,67,PUERTO_VALLARTA,PARTICULAR,PREESCOLAR,GENERAL,,,,
3672,3672,3672,14PJN0945B,MATUTINO,NARCISO_BASSOLS,JOSE_GUADALUPE_MONTENEGRO_1434,1,GUADALAJARA,9000,GUADALAJARA,39,GUADALAJARA,PARTICULAR,PREESCOLAR,GENERAL,,,,
3673,3673,3673,14PJN0946A,MATUTINO,CAMPU_KIDS_GARDEN,FRIAS_633,1,GUADALAJARA,9070,ARTESANOS,39,GUADALAJARA,PARTICULAR,PREESCOLAR,GENERAL,,,,
3674,3674,3674,14PJN0947Z,MATUTINO,JAIME_SABINES,AVENIDA_AMERICAS_1506_3,1,GUADALAJARA,9418,CHAPULTEPEC_COUNTRY,39,GUADALAJARA,PARTICULAR,PREESCOLAR,GENERAL,,,,
3675,3675,3675,14PJN0948Z,MATUTINO,NIAOS_HEROES,AVENIDA_ENRIQUE_DIAZ_DE_LEON_SUR_885,1,GUADALAJARA,9368,MODERNA,39,GUADALAJARA,PARTICULAR,PREESCOLAR,GENERAL,,,,
3676,3676,3676,14PJN0949Y,MATUTINO,JOSE_CARDENAL_SALAZAR,MADERO_808,1,GUADALAJARA,9000,GUADALAJARA,39,GUADALAJARA,PARTICULAR,PREESCOLAR,GENERAL,,,,
3677,3677,3677,14PJN0950N,MATUTINO,TRI-CICLO,MONTEVIDEO_2838,1,GUADALAJARA,9010,PROVIDENCIA,39,GUADALAJARA,PARTICULAR,PREESCOLAR,GENERAL,,,,
3678,3678,3678,14PJN0954J,MATUTINO,MOCEL,VALLARTA_3314,1,GUADALAJARA,9006,VALLARTA_SAN_JORGE,39,GUADALAJARA,PARTICULAR,PREESCOLAR,GENERAL,,,,
3679,3679,3679,14PJN0955I,MATUTINO,MIKIZTLI,PINO_SUAREZ_484,1,GUADALAJARA,9031,ALCALDE_BARRANQUITAS,39,GUADALAJARA,PARTICULAR,PREESCOLAR,GENERAL,,,,
3680,3680,3680,14PJN0957G,MATUTINO,LEON_TOLSTOI,EFREN_HERNANDEZ_3637,1,GUADALAJARA,9113,PARQUES_DEL_NILO,39,GUADALAJARA,PARTICULAR,PREESCOLAR,GENERAL,,,,
3681,3681,3681,14PJN0959E,MATUTINO,INSTITUTO_DEL_REFUGIO,HOSPITAL_910,1,GUADALAJARA,9070,ARTESANOS,39,GUADALAJARA,PARTICULAR,PREESCOLAR,GENERAL,,,,
3682,3682,3682,14PJN0960U,MATUTINO,FATIMA,SAN_SALVADOR_1966,1,GUADALAJARA,9369,DEL_SUR,39,GUADALAJARA,PARTICULAR,PREESCOLAR,GENERAL,,,,
3683,3683,3683,14PJN0961T,MATUTINO,CENTRO_EDUCATIVO_ABC,ISLA_SUMATRA_2998,1,GUADALAJARA,9115,JARDINES_DEL_VALLE,39,GUADALAJARA,PARTICULAR,PREESCOLAR,GENERAL,,,,
3684,3684,3684,14PJN0962S,MATUTINO,FEDERICO_FROEBEL,PUERTA_ENSENADA_916,1,GUADALAJARA,9025,CIRCUNVALACION_BELISARIO,39,GUADALAJARA,PARTICULAR,PREESCOLAR,GENERAL,,,,
3685,3685,3685,14PJN0965P,MATUTINO,MELANIE_KLEIN,JOAQUIN_AGULO_1314,1,GUADALAJARA,9068,VILLASEAOR,39,GUADALAJARA,PARTICULAR,PREESCOLAR,GENERAL,,,,
3686,3686,3686,14PJN0969L,MATUTINO,JEAN_PIAGET,PUERTO_DEL_CARMEN_2429,1,GUADALAJARA,9406,SAN_VICENTE,39,GUADALAJARA,PARTICULAR,PREESCOLAR,GENERAL,,,,
3687,3687,3687,14PJN0970A,MATUTINO,JUANA_INES_DE_ASBAJE,SIERRA_NEVADA_1688,1,GUADALAJARA,9361,INDEPENDENCIA,39,GUADALAJARA,PARTICULAR,PREESCOLAR,GENERAL,,,,
3688,3688,3688,14PJN0982F,MATUTINO,NEZAHUALCOYOTL,AVENIDA_DE_LOS_MAESTROS_221,1,OCOTLAN,9033,NUEVO_FUERTE,63,OCOTLAN,PARTICULAR,PREESCOLAR,GENERAL,,,,
3689,3689,3689,14PJN0983E,MATUTINO,INDEPENDENCIA_DE_AYOTLAN,ZARAGOZA_21,1,AYOTLAN,9022,LA_TUNA_DEL_MONTE,16,AYOTLAN,PARTICULAR,PREESCOLAR,GENERAL,,,,
3690,3690,3690,14PJN0971Z,MATUTINO,JEAN_PIAGET,CONSTITUCION_DE_1917_3613,1,TLAQUEPAQUE,9050,REVOLUCION,98,SAN_PEDRO_TLAQUEPAQUE,PARTICULAR,PREESCOLAR,GENERAL,,,,
3691,3691,3691,14PJN0973Y,MATUTINO,JOSE_VASCONCELOS,INDEPENDENCIA_237,1,TLAQUEPAQUE,6015,SANTA_MARIA_TEQUEPEXPAN,98,SAN_PEDRO_TLAQUEPAQUE,PARTICULAR,PREESCOLAR,GENERAL,,,,
3692,3692,3692,14PJN0974X,MATUTINO,PARVULITO,ALVARO_OBREGON_47,14,LAS_PINTITAS,4,LOS_GIGANTES,70,EL_SALTO,PARTICULAR,PREESCOLAR,GENERAL,,,,
