,Unnamed: 0,Unnamed: 0.1,municipio,clave_ct,responsable,turno,nombre_ct,director,nivel,matricula,docente,grupos,aulas_existentes,aulas_uso,inversion_tiempo_completo_2014,inversion_tiempo_completo_2015,inversion_aulas_interactivas_2015,inversion_aulas_interactivas_2014,inversion_aulas_interactivas_2013,inversion_aulas_provisionales_2013,inversion_aulas_provisionales_2014,inversion_aulas_provisionales_2015,inversion_pec_2013,inversion_pec_2014,inversion_mobiliario,inversion_excelencia_2014,inversion_pes_2013,inversion_pes_2014,inversion_coniba_2013,inversion_escuela_digna_2013,inversion_fonden_2013,inversion_programa_sana_2013,inversion_coniba_2014,inversion_escuelas_de_tiempo_completo_2014,inversion_escuela_digna_2014,inversion_faeb_2014,inversion_fonden_2014,inversion_infraestructura_educativa_estatal_2014_(recurso_2013),inversion_programa_escuelas_de_excelencia_2014,inversion_programa_sana_2014,inversion_programa_coniba_2015,inversion_escuelas_de_tiempo_completo_2015_(recurso_2014),inversion_programa_escuela_digna_2015,inversion_faeb_2015,inversion_fonden_2015,inversion_infraestructura_educativa_estatal_2015_(recurso_2013),inversion_programa_escuelas_de_excelencia_2015_(recurso_2014),inversion_programa_sana_2015,otros_programas,beneficiarios_alimentos_dif_2014_digit,aulas_interactivas_observacion_aulas,aulas_interactivas_observacion_por_sustituir,aulas_interactivas_observacion_sust_2013,aulas_interactivas_observacion_sust_2014,aulas_interactivas_observacion_sust_2015,aulas_interactivas_observacion_otro_uso,aulas_provisionales_observacion_aulas,aulas_provisionales_observacion_por_sustituir,aulas_provisionales_observacion_sust_2013,aulas_provisionales_observacion_sust_2014,aulas_provisionales_observacion_sust_2015,aulas_provisionales_observacion_otro_uso,conectividad_mbs,observacion_pec2013_pec2013,observacion_pec2014_pec2014,observacion_mobiliario_piezas,observacion_mobiliario_alumnos,observacion_mobiliario_matricula,inmueble_cleaned,director_cleaned,responsable_cleaned,turno_cleaned,nombre_ct_cleaned,nivel_cleaned
8400,8400,8400,GOMEZ FARIAS,14EPR1276T,R,MATUTINO,LAZARO CARDENAS,MA. DE LA LUZ VICTORIANO FELICIANO,PRIMARIA,122.0,6.0,6.0,6.0,6.0,,462962.7,,,,,,,,,,,,10000.0,,,,,,,,,,,,,,,,,,,,,,113.0,,,,,,,,,,,,,,,,,,,1404857h,ma._de_la_luz_victoriano_feliciano,r,matutino,lazaro_cardenas,primaria
8401,8401,8401,GOMEZ FARIAS,14DJN1214R,R,MATUTINO,MARTIN GONZALEZ VAZQUEZ,BERTHA NOEMI GUERRA RIVERA,PREESCOLAR,40.0,2.0,2.0,2.0,2.0,,,,,,,,,76000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,,,,,,,,,,,,,,40.0,,,,,1404858a,bertha_noemi_guerra_rivera,r,matutino,martin_gonzalez_vazquez,preescolar
8402,8402,8402,GOMEZ FARIAS,14DPR3045Q,R,MATUTINO,MARCELINO GARCIA BARRAGAN,ARTURO EUSEBIO BARAJAS,PRIMARIA,159.0,6.0,6.0,6.0,6.0,90000.0,180000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,,,,,,,,,,,,,30.0,,,,,,1404859e,arturo_eusebio_barajas,r,matutino,marcelino_garcia_barragan,primaria
8403,8403,8403,GOMEZ FARIAS,14DJN1820W,R,MATUTINO,LUZ MARIA SERRADEL,CECILIA GUADALUPE BARRAGAN SANCHEZ,PREESCOLAR,53.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,1404860d,cecilia_guadalupe_barragan_sanchez,r,matutino,luz_maria_serradel,preescolar
8404,8404,8404,GOMEZ FARIAS,14DJN0017J,R,MATUTINO,FRANCISCO GONZALEZ BOCANEGRA,MARIA LAURA BALTAZAR RAMIREZ,PREESCOLAR,144.0,5.0,5.0,6.0,5.0,,,,,,,,,90000.0,74400.0,,,,,,,,,,,919527.2,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,20.0,144.0,144.0,,,,1404861h,maria_laura_baltazar_ramirez,r,matutino,francisco_gonzalez_bocanegra,preescolar
8405,8405,8405,GOMEZ FARIAS,14DES0057U,R,MATUTINO,GERARDO MURILLO DR ATL,GUMERCINDO ESTEBAN PEREZ,SECUNDARIA,314.0,15.0,9.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,1404862a,gumercindo_esteban_perez,r,matutino,gerardo_murillo_dr_atl,secundaria
8406,8406,8406,GOMEZ FARIAS,14EPR0680V,R,MATUTINO,SEVERINO TERRAZAS,TERESA MARTINEZ SILVA,PRIMARIA,160.0,6.0,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,20.0,,,,,,1404863e,teresa_martinez_silva,r,matutino,severino_terrazas,primaria
8407,8407,8407,GOMEZ FARIAS,14EPR0437I,L,VESPERTINO,SEVERINO TERRAZAS,MIGUEL BALTAZAR LOPEZ,PRIMARIA,68.0,6.0,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,,,,,,,,,,,,20.0,,,,,,1404863e,miguel_baltazar_lopez,l,vespertino,severino_terrazas,primaria
8408,8408,8408,GOMEZ FARIAS,14DPR3047O,R,VESPERTINO,FRANCISCO I MADERO,RAUL GUILLERMO CASTELO RUVALCABA,PRIMARIA,88.0,4.0,6.0,6.0,4.0,,,,,,,,,,59200.0,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,,,,,,,,,,,,20.0,,92.0,,,,1404864x,raul_guillermo_castelo_ruvalcaba,r,vespertino,francisco_i_madero,primaria
8409,8409,8409,GOMEZ FARIAS,14DPR3744K,R,MATUTINO,JUSTO SIERRA MENDEZ,MARTIN RODRIGUEZ BECERRA,PRIMARIA,160.0,6.0,6.0,6.0,6.0,,,,,,,,,,75000.0,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,,,,,,,,,,,,,22.0,,160.0,,,,1404865b,martin_rodriguez_becerra,r,matutino,justo_sierra_mendez,primaria
8410,8410,8410,GOMEZ FARIAS,14DPR3742M,L,VESPERTINO,MIGUEL HIDALGO Y COSTILLA,ISMAEL MEZA ORTEGA,PRIMARIA,43.0,2.0,6.0,2.0,2.0,,,,,,,,,,39000.0,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,22.0,,45.0,,,,1404865b,ismael_meza_ortega,l,vespertino,miguel_hidalgo_y_costilla,primaria
8411,8411,8411,GOMEZ FARIAS,14DPR3061H,R,MATUTINO,1 DE MAYO,RAMONA VAZQUEZ ARANDA,PRIMARIA,42.0,3.0,6.0,6.0,6.0,,,,,,,,,,49000.0,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,43.0,,,,1404866f,ramona_vazquez_aranda,r,matutino,1_de_mayo,primaria
8412,8412,8412,GOMEZ FARIAS,14DJN1539X,R,MATUTINO,JUAN ALDAMA,JOSE GUADALUPE HUERTA JUAREZ,PREESCOLAR,45.0,2.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,1404867j,jose_guadalupe_huerta_juarez,r,matutino,juan_aldama,preescolar
8413,8413,8413,GOMEZ FARIAS,14DPR0880U,R,MATUTINO,GREGORIO TORRES QUINTERO,MARTIN CHAVEZ PRECIADO,PRIMARIA,14.0,1.0,5.0,2.0,2.0,,,,,,,,,,39000.0,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,14.0,,,,1404868c,martin_chavez_preciado,r,matutino,gregorio_torres_quintero,primaria
8414,8414,8414,GOMEZ FARIAS,14DJN5650T,R,MATUTINO,MARIANO ESCOBEDO,ADRIANA BERENICE GODINEZ MARTINEZ,PREESCOLAR,12.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,2.0,,,,,,1405211x,adriana_berenice_godinez_martinez,r,matutino,mariano_escobedo,preescolar
8415,8415,8415,GOMEZ FARIAS,14DJN5695P,R,MATUTINO,FERNANDO MONTES DE OCA,ALICIA BIBIANA ALVAREZ CHAVEZ,PREESCOLAR,17.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,1405213f,alicia_bibiana_alvarez_chavez,r,matutino,fernando_montes_de_oca,preescolar
8416,8416,8416,GOMEZ FARIAS,14DPR3351Y,R,MATUTINO,BENITO JUAREZ,RAUL GUILLERMO CASTELO RUVALCABA,PRIMARIA,16.0,1.0,6.0,2.0,1.0,,,,,,,,,,42000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,20.0,,,,1412561g,raul_guillermo_castelo_ruvalcaba,r,matutino,benito_juarez,primaria
8417,8417,8417,JILOTLAN DE LOS DOLORES,14DTV0221J,R,MATUTINO,MOISES SAENZ,GLORIA CAMPOS VARGAS,SECUNDARIA,107.0,6.0,6.0,6.0,6.0,90000.0,179830.0,,,250000.0,,,,30000.0,,111033.44,,,,,,,,,,,,,,,710889.36,,,,,,,,,,,5.0,,,,,,,,,,,,2.512,107.0,,134.0,116.0,116.0,1404298c,gloria_campos_vargas,r,matutino,moises_saenz,secundaria
8418,8418,8418,JILOTLAN DE LOS DOLORES,14DPR2359J,R,MATUTINO,NACIONES UNIDAS,REYES OJEDA CASTREJON,PRIMARIA,137.0,6.0,6.0,6.0,6.0,90000.0,179969.28,,,,,,,,,162782.9,,,,,,,,,,,,,,,1641297.04,,,,,,,,,,125.0,,,,,,,,,,,,,,,,240.0,127.0,127.0,1404299g,reyes_ojeda_castrejon,r,matutino,naciones_unidas,primaria
8420,8420,8420,JILOTLAN DE LOS DOLORES,14DJN0441F,R,MATUTINO,VICENTE GUERRERO,MARIAELENA VALENCIA ISAIS,PREESCOLAR,46.0,2.0,2.0,3.0,2.0,,,,,,,,,30000.0,29000.0,40452.48,,,,,,,,,,,,,,,850075.84,,,833873.48,,547785.44,,,,,45.0,,,,,,,,,,,,,,46.0,60.0,86.0,60.0,60.0,1404302f,mariaelena_valencia_isais,r,matutino,vicente_guerrero,preescolar
8421,8421,8421,JILOTLAN DE LOS DOLORES,14DJN1289H,R,MATUTINO,FEDERICO FROEBEL,ROCIO RUELAS GUZMAN,PREESCOLAR,54.0,2.0,2.0,2.0,2.0,,,,,,,,,30000.0,32950.0,36989.88,,,,,,,,,,,,,,,,,,,,,,,,,55.0,,,,,,,,,,,,,,54.0,53.0,77.0,53.0,53.0,1404303j,rocio_ruelas_guzman,r,matutino,federico_froebel,preescolar
8422,8422,8422,JILOTLAN DE LOS DOLORES,14EPR1037T,R,MATUTINO,FRANCISCO I MADERO,LIBORIO VILLA MENDOZA,PRIMARIA,170.0,6.0,6.0,6.0,6.0,,180000.0,,,,,,,,,218317.64,,,,,,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,,,,,,,,,327.0,175.0,175.0,1404304c,liborio_villa_mendoza,r,matutino,francisco_i_madero,primaria
8423,8423,8423,JILOTLAN DE LOS DOLORES,14DPR0207R,R,MATUTINO,LAZARO CARDENAS DEL RIO,MARCO ANTONIO GARCIA LOPEZ,PRIMARIA,3.0,1.0,2.0,1.0,1.0,90000.0,89597.33,,,,,,,,,8657.56,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,11.0,5.0,5.0,1404462h,marco_antonio_garcia_lopez,r,matutino,lazaro_cardenas_del_rio,primaria
8424,8424,8424,JILOTLAN DE LOS DOLORES,14DPR0251E,R,MATUTINO,ADOLFO LOPEZ MATEOS,DAVID RUBEN DADO ORTIZ,PRIMARIA,21.0,2.0,6.0,2.0,2.0,90000.0,180000.0,,,,,,,,,38240.23,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,53.0,26.0,26.0,1404463a,david_ruben_dado_ortiz,r,matutino,adolfo_lopez_mateos,primaria
8425,8425,8425,JILOTLAN DE LOS DOLORES,14DPR0512Z,R,MATUTINO,CARLOS PEREYRA,BLAS ARELLANO FABIAN,PRIMARIA,26.0,1.0,6.0,2.0,2.0,,,,,,,,,,,32526.56,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,44.0,21.0,21.0,1404466b,blas_arellano_fabian,r,matutino,carlos_pereyra,primaria
8426,8426,8426,JILOTLAN DE LOS DOLORES,14DPR0515X,R,MATUTINO,MIGUEL HIDALGO Y COSTILLA,MARIA FELIX QUINTANA SANTILLAN,PRIMARIA,14.0,1.0,6.0,2.0,1.0,,,,,,,,,,,18618.11,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,26.0,13.0,13.0,1404467f,maria_felix_quintana_santillan,r,matutino,miguel_hidalgo_y_costilla,primaria
8427,8427,8427,JILOTLAN DE LOS DOLORES,14DPR0518U,R,MATUTINO,MANUEL LOPEZ COTILLA,JOSE LUIS CHAVEZ RODRIGUEZ,PRIMARIA,22.0,2.0,5.0,2.0,2.0,,,,,,,,,,,32757.95,,,,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,45.0,22.0,22.0,1404468j,jose_luis_chavez_rodriguez,r,matutino,manuel_lopez_cotilla,primaria
8428,8428,8428,JILOTLAN DE LOS DOLORES,14DPR0519T,R,MATUTINO,MIGUEL HIDALGO Y COSTILLA,MA OFELIA ARIAS ARIAS,PRIMARIA,16.0,1.0,6.0,1.0,1.0,,,,,,,,,,,21590.64,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,31.0,16.0,16.0,1404469c,ma_ofelia_arias_arias,r,matutino,miguel_hidalgo_y_costilla,primaria
8429,8429,8429,JILOTLAN DE LOS DOLORES,14DPR0520I,R,MATUTINO,ENRIQUE C REBSAMEN,VERONICA PEREZ ARIAS,PRIMARIA,10.0,1.0,5.0,1.0,1.0,,,,,,,,,,,18724.64,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,23.0,10.0,10.0,1404470b,veronica_perez_arias,r,matutino,enrique_c_rebsamen,primaria
8430,8430,8430,JILOTLAN DE LOS DOLORES,14DPR0521H,R,MATUTINO,MIGUEL HIDALGO Y COSTILLA,JUAN FRANCISCO PEREZ VELAZQUEZ,PRIMARIA,30.0,1.0,6.0,2.0,2.0,,,,,,,,,,,38934.4,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,56.0,29.0,29.0,1404471f,juan_francisco_perez_velazquez,r,matutino,miguel_hidalgo_y_costilla,primaria
8431,8431,8431,JILOTLAN DE LOS DOLORES,14DPR0522G,R,MATUTINO,JUSTO SIERRA,ERNESTO RAFAEL SALAS MORENO,PRIMARIA,28.0,1.0,5.0,4.0,1.0,,,,,,,,,,,32295.17,,,,,,,,,,,,,,,,,,,,,,,,,28.0,,,,,,,,,,,,,,,,43.0,20.0,20.0,1404472j,ernesto_rafael_salas_moreno,r,matutino,justo_sierra,primaria
8432,8432,8432,JILOTLAN DE LOS DOLORES,14DPR1562O,R,MATUTINO,RAMON LOPEZ VELARDE,EDUARDO SERRANO TORO,PRIMARIA,8.0,1.0,5.0,1.0,1.0,,,,,,,,,,,8561.34,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,10.0,4.0,4.0,1404511f,eduardo_serrano_toro,r,matutino,ramon_lopez_velarde,primaria
8433,8433,8433,JILOTLAN DE LOS DOLORES,14DPR1594G,R,MATUTINO,CONSTITUCION MEXICANA,JUAN CARLOS PONCE ARELLANO,PRIMARIA,11.0,1.0,5.0,2.0,1.0,90000.0,90000.0,,,,,,,,,11533.87,77154.05,,,,,,,,,,,,,,,,,,,,,350000.0,,,11.0,,,,,,,,,,,,,,,,15.0,7.0,7.0,1404512j,juan_carlos_ponce_arellano,r,matutino,constitucion_mexicana,primaria
8434,8434,8434,JILOTLAN DE LOS DOLORES,14DPR1794E,R,MATUTINO,JOSE MA MORELOS Y PAVON,GABRIELA ARREOLA PEREZ,PRIMARIA,10.0,1.0,4.0,2.0,1.0,,,,,,,,,,,9931.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,5.0,5.0,1404525b,gabriela_arreola_perez,r,matutino,jose_ma_morelos_y_pavon,primaria
8435,8435,8435,JILOTLAN DE LOS DOLORES,14DPR1813C,R,MATUTINO,FRANCISCO VILLA,MARTIN BERNABE TRINIDAD,PRIMARIA,42.0,3.0,6.0,2.0,2.0,,,,,,,,,,,53006.66,,,,,,,,,,,,,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,,77.0,40.0,40.0,1404527j,martin_bernabe_trinidad,r,matutino,francisco_villa,primaria
8436,8436,8436,JILOTLAN DE LOS DOLORES,14DPR1890H,R,MATUTINO,AMADO NERVO,CECILIA BARREDO REAL,PRIMARIA,16.0,1.0,5.0,3.0,1.0,,,,,,,,,,,25933.74,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,38.0,20.0,20.0,1404533g,cecilia_barredo_real,r,matutino,amado_nervo,primaria
8437,8437,8437,JILOTLAN DE LOS DOLORES,14DPR2135B,R,MATUTINO,BENITO JUAREZ,ALEJANDRO MARTINEZ ALCARAZ,PRIMARIA,7.0,1.0,4.0,1.0,1.0,,,,,,,,,,,14381.54,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,16.0,6.0,6.0,1404560a,alejandro_martinez_alcaraz,r,matutino,benito_juarez,primaria
8438,8438,8438,JILOTLAN DE LOS DOLORES,14DPR2136A,R,MATUTINO,EMILIANO ZAPATA,PATRICIA JIMENEZ RUIZ,PRIMARIA,10.0,1.0,5.0,1.0,1.0,90000.0,89420.0,,,,,,,,,12769.27,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,17.0,8.0,8.0,1404561e,patricia_jimenez_ruiz,r,matutino,emiliano_zapata,primaria
8439,8439,8439,JILOTLAN DE LOS DOLORES,14DPR2137Z,R,MATUTINO,VENUSTIANO CARRANZA,VERONICA ISIDRA ALFARO CARRION,PRIMARIA,8.0,1.0,5.0,2.0,1.0,,,,,,,,,,,15510.41,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,21.0,10.0,10.0,1404562x,veronica_isidra_alfaro_carrion,r,matutino,venustiano_carranza,primaria
8440,8440,8440,JILOTLAN DE LOS DOLORES,14DPR2259K,R,MATUTINO,VICENTE GUERRERO,ANA LOURDES DIAZ GAYTAN,PRIMARIA,10.0,1.0,5.0,1.0,1.0,90000.0,78131.0,,,,,,,,,16880.98,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,23.0,11.0,11.0,1404567g,ana_lourdes_diaz_gaytan,r,matutino,vicente_guerrero,primaria
8441,8441,8441,JILOTLAN DE LOS DOLORES,14DPR2292S,R,VESPERTINO,IGNACIO M ALTAMIRANO,JOSE DAGOBERTO VALDEZ GUITRON,PRIMARIA,13.0,1.0,6.0,1.0,1.0,,,,,,,,,,,14602.62,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,21.0,11.0,11.0,1404568k,jose_dagoberto_valdez_guitron,r,vespertino,ignacio_m_altamirano,primaria
8442,8442,8442,JILOTLAN DE LOS DOLORES,14DPR2531B,R,MATUTINO,HIMNO NACIONAL MEXICANO,VICENTE CARRASCO JUAREZ,PRIMARIA,66.0,2.0,6.0,4.0,2.0,,,,,,,,,,,82482.8,,,,,,,,,,,,,,,,,,,,,,,,,36.0,,,,,,,,,,,,,,,,122.0,64.0,64.0,1404577x,vicente_carrasco_juarez,r,matutino,himno_nacional_mexicano,primaria
8443,8443,8443,JILOTLAN DE LOS DOLORES,14DPR3486M,R,MATUTINO,IGNACIO ZARAGOZA,ERIKA MARIA VERGARA SANCHEZ,PRIMARIA,21.0,1.0,6.0,1.0,1.0,90000.0,180000.0,,,,,,,,,23655.38,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,36.0,20.0,20.0,1404601e,erika_maria_vergara_sanchez,r,matutino,ignacio_zaragoza,primaria
8444,8444,8444,JILOTLAN DE LOS DOLORES,14DPR3831F,R,MATUTINO,JOSE MARIA MORELOS,VERONICA CEJA RAMIREZ,PRIMARIA,18.0,1.0,6.0,1.0,1.0,,,,,,,,,,,23965.22,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,34.0,17.0,17.0,1404609d,veronica_ceja_ramirez,r,matutino,jose_maria_morelos,primaria
8445,8445,8445,JILOTLAN DE LOS DOLORES,14DPR3908D,R,MATUTINO,MIGUEL HIDALGO Y COSTILLA,MARIA ELENA MEJIA MANCINAS,PRIMARIA,15.0,1.0,5.0,1.0,1.0,,,,,,,500000.0,,,,22594.65,77793.41,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,,,,32.0,16.0,16.0,1404610c,maria_elena_mejia_mancinas,r,matutino,miguel_hidalgo_y_costilla,primaria
8446,8446,8446,JILOTLAN DE LOS DOLORES,14DPR3923W,R,MATUTINO,NIÃÂÃÂOS HEROES,JOSEFINA HERNANDEZ FIGUEROA,PRIMARIA,10.0,1.0,6.0,1.0,1.0,90000.0,90000.0,,,,,,,,,12769.27,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,,,17.0,8.0,8.0,1404611g,josefina_hernandez_figueroa,r,matutino,niaaos_heroes,primaria
8447,8447,8447,JILOTLAN DE LOS DOLORES,14DPR3948E,R,MATUTINO,EFRAIN GONZALEZ LUNA,JOSE MIGUEL RODRIGUEZ CASTILLO,PRIMARIA,10.0,1.0,6.0,1.0,1.0,,,,,,,,,,,12904.44,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,,,,17.0,8.0,8.0,1404612k,jose_miguel_rodriguez_castillo,r,matutino,efrain_gonzalez_luna,primaria
8448,8448,8448,JILOTLAN DE LOS DOLORES,14DPR4001Z,R,MATUTINO,LAZARO CARDENAS DEL RIO,IRMA YADIRA GARCIA ROSALES,PRIMARIA,8.0,1.0,4.0,1.0,1.0,90000.0,87101.48,,,,,,,,,12904.44,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,17.0,8.0,8.0,1404615a,irma_yadira_garcia_rosales,r,matutino,lazaro_cardenas_del_rio,primaria
8449,8449,8449,JILOTLAN DE LOS DOLORES,14EPR0191F,R,MATUTINO,MIGUEL HIDALGO,PASCUAL ARROYO PADILLA,PRIMARIA,65.0,5.0,5.0,5.0,5.0,,,,,,,,,,,94094.56,,,,,,,,,,,,,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,,131.0,65.0,65.0,1404617x,pascual_arroyo_padilla,r,matutino,miguel_hidalgo,primaria
8450,8450,8450,JILOTLAN DE LOS DOLORES,14EPR1470X,R,VESPERTINO,GORDIANO GUZMAN,REYNA LINDA LOPEZ VELAZQUEZ,PRIMARIA,18.0,1.0,1.0,6.0,1.0,,,,,,,,,,,18635.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,18.0,18.0,1404620e,reyna_linda_lopez_velazquez,r,vespertino,gordiano_guzman,primaria
8451,8451,8451,JILOTLAN DE LOS DOLORES,14DJN1166Y,R,MATUTINO,CLEMENTE OROZCO,ERICA SEPULVEDA VALDOVINOS,PREESCOLAR,22.0,1.0,2.0,2.0,1.0,,,,,,,,,30000.0,29000.0,15684.84,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,22.0,22.0,32.0,22.0,22.0,1404633h,erica_sepulveda_valdovinos,r,matutino,clemente_orozco,preescolar
8452,8452,8452,JILOTLAN DE LOS DOLORES,14DJN1854M,R,MATUTINO,MANUEL M PONCE,TERESA LOPEZ SANCHEZ,PREESCOLAR,6.0,1.0,2.0,1.0,1.0,,,,,,,,,30000.0,,7680.84,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,6.0,,12.0,7.0,7.0,1404639j,teresa_lopez_sanchez,r,matutino,manuel_m_ponce,preescolar
8453,8453,8453,JILOTLAN DE LOS DOLORES,14DJN1907A,R,MATUTINO,LAZARO CARDENAS DEL RIO,KARINA MONROY MEDINA,PREESCOLAR,28.0,1.0,2.0,2.0,1.0,,,,,,,,,,30100.0,22088.04,,,,,,,,,,,,,,,,,,,,,,,,,31.0,,,,,,,,,,,,,,,34.0,48.0,34.0,34.0,1404642f,karina_monroy_medina,r,matutino,lazaro_cardenas_del_rio,preescolar
8454,8454,8454,JILOTLAN DE LOS DOLORES,14DTV0265G,R,MATUTINO,20 DE NOVIEMBRE,JUAN RAMON RODRIGUEZ VELASCO,SECUNDARIA,46.0,3.0,3.0,5.0,3.0,,,150000.0,,,,,,,57200.0,39258.72,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,2.0,0.0,0.0,0.0,0.0,2.0,,,46.0,45.0,36.0,36.0,1404668a,juan_ramon_rodriguez_velasco,r,matutino,20_de_noviembre,secundaria
8455,8455,8455,JILOTLAN DE LOS DOLORES,14DTV0365F,R,MATUTINO,MIGUEL HIDALGO Y COSTILLA,LEOBARDO VILLAGRANA ALVAREZ,SECUNDARIA,32.0,2.0,3.0,3.0,3.0,90000.0,180000.0,150000.0,,,,,,,,25433.48,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,1.0,,,29.0,23.0,23.0,1404673e,leobardo_villagrana_alvarez,r,matutino,miguel_hidalgo_y_costilla,secundaria
8456,8456,8456,JILOTLAN DE LOS DOLORES,14DTV0404R,R,MATUTINO,IGNACIO ZARAGOZA,RAMON LOPEZ CONTRERAS,SECUNDARIA,11.0,2.0,3.0,3.0,3.0,90000.0,180000.0,150000.0,,,,,,,,21522.72,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,1.0,,,21.0,12.0,12.0,1404675b,ramon_lopez_contreras,r,matutino,ignacio_zaragoza,secundaria
8457,8457,8457,JILOTLAN DE LOS DOLORES,14DTV0500U,R,MATUTINO,ARNULFO NUÃÂÃÂEZ CONTRERAS,SUSANA BEATRIZ TORRES FLORES,SECUNDARIA,17.0,2.0,3.0,2.0,2.0,90000.0,180000.0,100000.0,,,,,,,,20260.48,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,22.0,16.0,16.0,1404677j,susana_beatriz_torres_flores,r,matutino,arnulfo_nuaaez_contreras,secundaria
8458,8458,8458,JILOTLAN DE LOS DOLORES,14DTV0545Q,R,MATUTINO,LAZARO CARDENAS DEL RIO,GUSTAVO GUZMAN AVALOS,SECUNDARIA,10.0,1.0,3.0,2.0,1.0,90000.0,180000.0,100000.0,,,,,,,,16565.48,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,,,,17.0,11.0,11.0,1404681j,gustavo_guzman_avalos,r,matutino,lazaro_cardenas_del_rio,secundaria
